,id,team,weight,height,jersey,year,position,name,school,color,alt_color,logos
441,4711533,Oklahoma State,225.0,74.0,-1.0,3.0,RB,Ollie Gordon II,Oklahoma State,#FF7300,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/197.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/197.png']"
442,4431342,Oklahoma State,175.0,68.0,80.0,4.0,WR,Brennan Presley,Oklahoma State,#FF7300,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/197.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/197.png']"
443,5124338,Oklahoma State,245.0,78.0,40.0,1.0,TE,Josh Ford,Oklahoma State,#FF7300,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/197.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/197.png']"
444,4880294,Oklahoma State,215.0,71.0,19.0,3.0,PK,Logan Ward,Oklahoma State,#FF7300,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/197.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/197.png']"
445,5126474,San Diego State,195.0,72.0,5.0,1.0,QB,Danny O'Neil,San Diego State,#c41230,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/21.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/21.png']"
446,4430468,San Diego State,200.0,68.0,15.0,4.0,RB,Marquez Cooper,San Diego State,#c41230,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/21.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/21.png']"
447,4430323,San Diego State,185.0,70.0,3.0,4.0,WR,Ja'Shaun Poke,San Diego State,#c41230,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/21.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/21.png']"
448,4701588,San Diego State,220.0,75.0,87.0,4.0,TE,Michael Harrison,San Diego State,#c41230,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/21.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/21.png']"
449,5155087,San Diego State,230.0,72.0,46.0,3.0,PK,Gabriel Plascencia,San Diego State,#c41230,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/21.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/21.png']"
450,102597,Washington,216.0,74.0,7.0,4.0,QB,Will Rogers,Washington,#33006f,#e8d3a2,"['http://a.espncdn.com/i/teamlogos/ncaa/500/264.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/264.png']"
451,4702555,Washington,229.0,69.0,1.0,3.0,RB,Jonah Coleman,Washington,#33006f,#e8d3a2,"['http://a.espncdn.com/i/teamlogos/ncaa/500/264.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/264.png']"
452,4832800,Washington,209.0,76.0,12.0,2.0,WR,Denzel Boston,Washington,#33006f,#e8d3a2,"['http://a.espncdn.com/i/teamlogos/ncaa/500/264.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/264.png']"
453,4688552,Washington,244.0,79.0,85.0,4.0,TE,Keleki Latu,Washington,#33006f,#e8d3a2,"['http://a.espncdn.com/i/teamlogos/ncaa/500/264.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/264.png']"
454,4910844,Washington,218.0,71.0,95.0,3.0,PK,Grady Gross,Washington,#33006f,#e8d3a2,"['http://a.espncdn.com/i/teamlogos/ncaa/500/264.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/264.png']"
455,4360480,Utah State,230.0,77.0,7.0,4.0,QB,Spencer Petras,Utah State,#00263a,#949ca1,"['http://a.espncdn.com/i/teamlogos/ncaa/500/328.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/328.png']"
456,5156933,Utah State,200.0,71.0,3.0,4.0,RB,Rahsul Faison,Utah State,#00263a,#949ca1,"['http://a.espncdn.com/i/teamlogos/ncaa/500/328.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/328.png']"
457,5082630,Utah State,205.0,72.0,1.0,4.0,WR,Jalen Royals,Utah State,#00263a,#949ca1,"['http://a.espncdn.com/i/teamlogos/ncaa/500/328.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/328.png']"
458,4612824,Utah State,245.0,76.0,87.0,4.0,TE,Broc Lane,Utah State,#00263a,#949ca1,"['http://a.espncdn.com/i/teamlogos/ncaa/500/328.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/328.png']"
459,5082620,Utah State,235.0,71.0,47.0,2.0,PK,Ryan Marks,Utah State,#00263a,#949ca1,"['http://a.espncdn.com/i/teamlogos/ncaa/500/328.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/328.png']"
460,4870971,Texas A&M,180.0,74.0,10.0,1.0,QB,Marcel Reed,Texas A&M,#500000,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/245.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/245.png']"
461,4685470,Texas A&M,215.0,72.0,8.0,3.0,RB,Le'Veon Moss,Texas A&M,#500000,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/245.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/245.png']"
462,4718457,Texas A&M,200.0,78.0,3.0,3.0,WR,Noah Thomas,Texas A&M,#500000,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/245.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/245.png']"
463,4685784,Texas A&M,250.0,77.0,84.0,4.0,TE,Tre Watson,Texas A&M,#500000,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/245.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/245.png']"
464,4879612,Texas A&M,195.0,71.0,47.0,4.0,PK,Randy Bond,Texas A&M,#500000,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/245.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/245.png']"
465,4430775,Western Michigan,235.0,77.0,11.0,4.0,QB,Hayden Wolff,Western Michigan,#532e1f,#8b7f79,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2711.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2711.png']"
466,4683165,Western Michigan,185.0,70.0,3.0,3.0,RB,Jaden Nixon,Western Michigan,#532e1f,#8b7f79,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2711.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2711.png']"
467,4909483,Western Michigan,179.0,69.0,2.0,4.0,WR,Jordin Parker,Western Michigan,#532e1f,#8b7f79,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2711.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2711.png']"
468,4880449,Western Michigan,230.0,75.0,86.0,3.0,TE,Blake Bosma,Western Michigan,#532e1f,#8b7f79,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2711.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2711.png']"
469,4573927,Western Michigan,195.0,72.0,18.0,4.0,PK,Luka Zurak,Western Michigan,#532e1f,#8b7f79,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2711.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2711.png']"
470,4920193,Southern Miss,215.0,72.0,3.0,2.0,QB,Ethan Crawford,Southern Miss,#FFAA3C,#ffc423,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2572.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2572.png']"
471,4567507,Southern Miss,200.0,70.0,-1.0,4.0,RB,Rodrigues Clark,Southern Miss,#FFAA3C,#ffc423,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2572.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2572.png']"
472,5092470,Southern Miss,175.0,69.0,1.0,3.0,WR,Tiaquelin Mims,Southern Miss,#FFAA3C,#ffc423,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2572.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2572.png']"
473,4869745,Southern Miss,235.0,76.0,85.0,3.0,TE,Kyirin Heath,Southern Miss,#FFAA3C,#ffc423,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2572.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2572.png']"
474,4912317,Southern Miss,230.0,75.0,30.0,4.0,PK,Bryce Lofton,Southern Miss,#FFAA3C,#ffc423,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2572.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2572.png']"
475,5082633,Wyoming,245.0,77.0,17.0,3.0,QB,Evan Svoboda,Wyoming,#492f24,#ffc425,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2751.png']"
476,4700138,Wyoming,228.0,74.0,22.0,3.0,RB,Sam Scott,Wyoming,#492f24,#ffc425,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2751.png']"
477,4869443,Wyoming,174.0,69.0,5.0,2.0,WR,Tyler King,Wyoming,#492f24,#ffc425,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2751.png']"
478,4708490,Wyoming,245.0,77.0,84.0,3.0,TE,John Michael Gyllenborg,Wyoming,#492f24,#ffc425,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2751.png']"
479,4694710,Wyoming,175.0,76.0,41.0,3.0,PK,Jack Culbreath,Wyoming,#492f24,#ffc425,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2751.png']"
480,5125715,Old Dominion,200.0,74.0,2.0,1.0,QB,Colton Joseph,Old Dominion,#00507d,#a1d2f1,"['http://a.espncdn.com/i/teamlogos/ncaa/500/295.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/295.png']"
481,553074,Old Dominion,200.0,70.0,5.0,4.0,RB,Aaron Young,Old Dominion,#00507d,#a1d2f1,"['http://a.espncdn.com/i/teamlogos/ncaa/500/295.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/295.png']"
482,4875867,Old Dominion,161.0,68.0,1.0,4.0,WR,Isiah Paige,Old Dominion,#00507d,#a1d2f1,"['http://a.espncdn.com/i/teamlogos/ncaa/500/295.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/295.png']"
483,4579667,Old Dominion,235.0,74.0,15.0,4.0,TE,Pat Conroy,Old Dominion,#00507d,#a1d2f1,"['http://a.espncdn.com/i/teamlogos/ncaa/500/295.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/295.png']"
484,4912353,Old Dominion,192.0,69.0,92.0,3.0,PK,Ethan Sanchez,Old Dominion,#00507d,#a1d2f1,"['http://a.espncdn.com/i/teamlogos/ncaa/500/295.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/295.png']"
485,4600403,Marshall,221.0,73.0,1.0,3.0,QB,Braylon Braxton,Marshall,#00ae42,#be854c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/276.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/276.png']"
486,4568312,Marshall,193.0,67.0,6.0,4.0,RB,Jordan Houston,Marshall,#00ae42,#be854c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/276.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/276.png']"
487,4431094,Marshall,217.0,76.0,16.0,4.0,WR,Christian Fitzpatrick,Marshall,#00ae42,#be854c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/276.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/276.png']"
488,4869602,Marshall,232.0,76.0,81.0,2.0,TE,Toby Payne,Marshall,#00ae42,#be854c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/276.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/276.png']"
489,5082559,Marshall,189.0,71.0,90.0,3.0,PK,Rece Verhoff,Marshall,#00ae42,#be854c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/276.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/276.png']"
490,4565187,UAB,220.0,77.0,17.0,3.0,QB,Jalen Kitna,UAB,#003b28,#ffc845,"['http://a.espncdn.com/i/teamlogos/ncaa/500/5.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/5.png']"
491,5091725,UAB,215.0,70.0,29.0,2.0,RB,Lee Beebe Jr.,UAB,#003b28,#ffc845,"['http://a.espncdn.com/i/teamlogos/ncaa/500/5.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/5.png']"
492,5121666,UAB,180.0,68.0,8.0,1.0,WR,Kam Shanks,UAB,#003b28,#ffc845,"['http://a.espncdn.com/i/teamlogos/ncaa/500/5.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/5.png']"
493,4427960,UAB,240.0,74.0,10.0,4.0,TE,Terrell McDonald,UAB,#003b28,#ffc845,"['http://a.espncdn.com/i/teamlogos/ncaa/500/5.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/5.png']"
494,5151663,UAB,170.0,70.0,39.0,2.0,PK,Jonah Delange,UAB,#003b28,#ffc845,"['http://a.espncdn.com/i/teamlogos/ncaa/500/5.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/5.png']"
495,4795295,East Carolina,222.0,75.0,4.0,2.0,QB,Katin Houser,East Carolina,#4b1869,#f0907b,"['http://a.espncdn.com/i/teamlogos/ncaa/500/151.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/151.png']"
496,4590347,East Carolina,214.0,71.0,47.0,4.0,RB,Rahjai Harris,East Carolina,#4b1869,#f0907b,"['http://a.espncdn.com/i/teamlogos/ncaa/500/151.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/151.png']"
497,4569452,East Carolina,188.0,70.0,1.0,4.0,WR,Winston Wright Jr.,East Carolina,#4b1869,#f0907b,"['http://a.espncdn.com/i/teamlogos/ncaa/500/151.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/151.png']"
498,4431368,East Carolina,239.0,76.0,9.0,4.0,TE,Tyler Savage,East Carolina,#4b1869,#f0907b,"['http://a.espncdn.com/i/teamlogos/ncaa/500/151.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/151.png']"
499,5082102,East Carolina,170.0,70.0,95.0,3.0,PK,Andrew Conrad,East Carolina,#4b1869,#f0907b,"['http://a.espncdn.com/i/teamlogos/ncaa/500/151.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/151.png']"
500,4431387,Temple,205.0,75.0,12.0,3.0,QB,Evan Simon,Temple,#A80532,#a7a9ac,"['http://a.espncdn.com/i/teamlogos/ncaa/500/218.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/218.png']"
501,5219864,Temple,170.0,71.0,25.0,3.0,RB,Terrez Worthy,Temple,#A80532,#a7a9ac,"['http://a.espncdn.com/i/teamlogos/ncaa/500/218.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/218.png']"
502,4428938,Temple,180.0,69.0,10.0,4.0,WR,Dante Wright,Temple,#A80532,#a7a9ac,"['http://a.espncdn.com/i/teamlogos/ncaa/500/218.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/218.png']"
503,4683306,Temple,230.0,77.0,81.0,3.0,TE,Landon Morris,Temple,#A80532,#a7a9ac,"['http://a.espncdn.com/i/teamlogos/ncaa/500/218.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/218.png']"
504,4879326,Temple,170.0,73.0,91.0,4.0,PK,Maddux Trujillo,Temple,#A80532,#a7a9ac,"['http://a.espncdn.com/i/teamlogos/ncaa/500/218.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/218.png']"
505,4432612,Georgia State,209.0,77.0,11.0,3.0,QB,Christian Veilleux,Georgia State,#1e539a,#ebebeb,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2247.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2247.png']"
506,4696071,Georgia State,190.0,70.0,25.0,3.0,RB,Freddie Brock,Georgia State,#1e539a,#ebebeb,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2247.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2247.png']"
507,5220680,Georgia State,185.0,75.0,16.0,3.0,WR,Ted Hurst,Georgia State,#1e539a,#ebebeb,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2247.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2247.png']"
508,5092410,Georgia State,234.0,75.0,82.0,2.0,TE,Dorian Fleming,Georgia State,#1e539a,#ebebeb,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2247.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2247.png']"
509,5096050,Georgia State,222.0,72.0,92.0,2.0,PK,Liam Rickman,Georgia State,#1e539a,#ebebeb,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2247.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2247.png']"
510,4870607,Oklahoma,211.0,73.0,11.0,2.0,QB,Jackson Arnold,Oklahoma,#a32036,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/201.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/201.png']"
511,4685269,Oklahoma,207.0,72.0,2.0,3.0,RB,Jovantae Barnes,Oklahoma,#a32036,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/201.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/201.png']"
512,4429103,Oklahoma,202.0,76.0,13.0,4.0,WR,J.J. Hester,Oklahoma,#a32036,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/201.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/201.png']"
513,4890373,Oklahoma,247.0,76.0,10.0,3.0,TE,Bauer Sharp,Oklahoma,#a32036,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/201.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/201.png']"
514,4692532,Oklahoma,196.0,70.0,34.0,4.0,PK,Zach Schmit,Oklahoma,#a32036,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/201.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/201.png']"
515,4806463,South Florida,225.0,75.0,3.0,3.0,QB,Bryce Archie,South Florida,#004A36,#231f20,"['http://a.espncdn.com/i/teamlogos/ncaa/500/58.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/58.png']"
516,4427649,South Florida,184.0,69.0,8.0,4.0,RB,Kelley Joiner,South Florida,#004A36,#231f20,"['http://a.espncdn.com/i/teamlogos/ncaa/500/58.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/58.png']"
517,4571563,South Florida,183.0,70.0,38.0,4.0,WR,Sean Atkins,South Florida,#004A36,#231f20,"['http://a.espncdn.com/i/teamlogos/ncaa/500/58.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/58.png']"
518,4571942,South Florida,235.0,76.0,88.0,4.0,TE,Payten Singletary,South Florida,#004A36,#231f20,"['http://a.espncdn.com/i/teamlogos/ncaa/500/58.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/58.png']"
519,4689366,South Florida,176.0,69.0,39.0,3.0,PK,John Cannon,South Florida,#004A36,#231f20,"['http://a.espncdn.com/i/teamlogos/ncaa/500/58.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/58.png']"
520,5076949,Louisiana Tech,215.0,77.0,7.0,1.0,QB,Evan Bullock,Louisiana Tech,#002d65,#d3313a,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2348.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2348.png']"
521,5220340,Louisiana Tech,205.0,70.0,22.0,2.0,RB,Omiri Wiggins,Louisiana Tech,#002d65,#d3313a,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2348.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2348.png']"
522,4875786,Louisiana Tech,200.0,75.0,16.0,4.0,WR,Tru Edwards,Louisiana Tech,#002d65,#d3313a,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2348.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2348.png']"
523,5121453,Louisiana Tech,245.0,77.0,84.0,2.0,TE,Eli Finley,Louisiana Tech,#002d65,#d3313a,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2348.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2348.png']"
524,4882138,Louisiana Tech,190.0,71.0,15.0,3.0,PK,Buck Buchanan,Louisiana Tech,#002d65,#d3313a,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2348.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2348.png']"
525,5083042,UTEP,189.0,71.0,9.0,2.0,QB,Skyler Locklear,UTEP,#ff8200,#041e42,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2638.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2638.png']"
526,4879292,UTEP,174.0,67.0,5.0,3.0,RB,Kam Thomas,UTEP,#ff8200,#041e42,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2638.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2638.png']"
527,5083068,UTEP,163.0,68.0,6.0,2.0,WR,Kenny Odom,UTEP,#ff8200,#041e42,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2638.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2638.png']"
528,5151193,UTEP,255.0,76.0,82.0,3.0,TE,Marcus Vinson,UTEP,#ff8200,#041e42,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2638.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2638.png']"
529,5088892,UTEP,175.0,72.0,36.0,2.0,PK,Buzz Flabiano,UTEP,#ff8200,#041e42,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2638.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2638.png']"
530,4911961,Northwestern,209.0,74.0,12.0,2.0,QB,Jack Lausch,Northwestern,#582c83,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/77.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/77.png']"
531,4816307,Northwestern,186.0,69.0,6.0,2.0,RB,Joseph Himon II,Northwestern,#582c83,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/77.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/77.png']"
532,4429053,Northwestern,192.0,70.0,8.0,4.0,WR,A.J. Henning,Northwestern,#582c83,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/77.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/77.png']"
533,4569615,Northwestern,255.0,77.0,87.0,4.0,TE,Thomas Gordon,Northwestern,#582c83,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/77.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/77.png']"
534,4566164,Northwestern,188.0,70.0,82.0,3.0,PK,Jack Olsen,Northwestern,#582c83,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/77.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/77.png']"
535,4618083,Northern Illinois,216.0,75.0,2.0,3.0,QB,Ethan Hampton,Northern Illinois,#F1122C,#cc0000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2459.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2459.png']"
536,4431035,Northern Illinois,209.0,71.0,21.0,4.0,RB,Gavin Williams,Northern Illinois,#F1122C,#cc0000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2459.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2459.png']"
537,4433906,Northern Illinois,187.0,70.0,3.0,4.0,WR,Trayvon Rudolph,Northern Illinois,#F1122C,#cc0000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2459.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2459.png']"
538,5151498,Northern Illinois,225.0,77.0,81.0,4.0,TE,Grayson Barnes,Northern Illinois,#F1122C,#cc0000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2459.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2459.png']"
539,4875775,Northern Illinois,167.0,71.0,92.0,4.0,PK,Kanon Woodill,Northern Illinois,#F1122C,#cc0000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2459.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2459.png']"
540,4702829,Wisconsin,205.0,72.0,18.0,2.0,QB,Braedyn Locke,Wisconsin,#c4012f,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/275.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/275.png']"
541,5081926,Wisconsin,218.0,69.0,3.0,4.0,RB,Tawee Walker,Wisconsin,#c4012f,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/275.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/275.png']"
542,4869816,Wisconsin,188.0,72.0,8.0,3.0,WR,Vinny Anthony II,Wisconsin,#c4012f,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/275.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/275.png']"
543,5032961,Wisconsin,255.0,77.0,38.0,2.0,TE,Tucker Ashcraft,Wisconsin,#c4012f,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/275.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/275.png']"
544,4912197,Wisconsin,205.0,73.0,90.0,3.0,PK,Nathanial Vakos,Wisconsin,#c4012f,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/275.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/275.png']"
545,4678010,Virginia Tech,234.0,74.0,1.0,3.0,QB,Kyron Drones,Virginia Tech,#630031,#cf4520,"['http://a.espncdn.com/i/teamlogos/ncaa/500/259.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/259.png']"
546,4882093,Virginia Tech,209.0,71.0,33.0,4.0,RB,Bhayshul Tuten,Virginia Tech,#630031,#cf4520,"['http://a.espncdn.com/i/teamlogos/ncaa/500/259.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/259.png']"
547,4602667,Virginia Tech,192.0,70.0,83.0,4.0,WR,Jaylin Lane,Virginia Tech,#630031,#cf4520,"['http://a.espncdn.com/i/teamlogos/ncaa/500/259.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/259.png']"
548,4685366,Virginia Tech,240.0,77.0,82.0,2.0,TE,Benji Gosnell,Virginia Tech,#630031,#cf4520,"['http://a.espncdn.com/i/teamlogos/ncaa/500/259.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/259.png']"
549,4880893,Virginia Tech,177.0,71.0,17.0,2.0,PK,John Love,Virginia Tech,#630031,#cf4520,"['http://a.espncdn.com/i/teamlogos/ncaa/500/259.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/259.png']"
